;Cust_id;Year;Nationality_id;Country_booked;Nationality;Frequency;Promo_id;Recency;Country_booked_id;Score
15034;25688;2019;81;USA;PH;1;1;29;2;3
15033;25686;2019;43;New Zealand;ID;1;2;120;2;4
15032;25686;2019;43;France;ID;1;1;29;2;3
15031;25685;2019;43;Indonesia;ID;1;2;29;1;3
15030;25683;2019;43;Japan;ID;1;2;29;2;4
15029;25682;2019;103;USA;US;1;1;29;2;3
15080;25763;2019;43;France;ID;1;2;29;2;4
15082;25768;2019;81;Australia;PH;1;2;273;2;4
15157;25906;2019;81;Japan;PH;1;1;59;2;3
15130;25854;2019;43;Indonesia;ID;1;1;29;1;2
15136;25871;2019;43;Indonesia;ID;1;2;29;1;3
15135;25870;2019;43;Japan;ID;1;1;151;2;3
15134;25869;2019;43;Indonesia;ID;1;2;29;1;3
15133;25864;2019;43;Indonesia;ID;1;1;29;1;2
15132;25861;2019;43;Japan;ID;1;1;90;2;3
15131;25858;2019;5;France;AU;1;2;304;2;4
15129;25852;2019;43;Indonesia;ID;1;1;90;1;2
15139;25877;2019;43;Japan;ID;1;2;332;2;4
15128;25851;2019;43;Japan;ID;1;2;29;2;4
15127;25850;2019;43;Indonesia;ID;1;2;59;1;3
15126;25849;2019;43;Thailand;ID;1;2;120;2;4
15124;25845;2019;43;Indonesia;ID;1;2;120;1;3
15123;25843;2019;81;Philippines;PH;1;2;59;1;3
15122;25842;2019;43;Australia;ID;1;2;243;2;4
15138;25875;2019;103;USA;US;1;1;59;2;3
15140;25878;2019;43;Indonesia;ID;1;2;29;1;3
15120;25838;2019;43;Japan;ID;1;2;90;2;4
15149;25893;2019;43;Indonesia;ID;1;2;29;1;3
15156;25905;2019;93;Czech Republic;SG;1;1;120;2;3
15155;25904;2019;81;South Africa;PH;1;1;59;2;3
15154;25903;2019;43;Indonesia;ID;1;1;120;1;2
15152;25900;2019;81;Singapore;PH;1;2;90;1;3
15151;25897;2019;43;Indonesia;ID;1;1;273;1;2
15150;25895;2019;5;Indonesia;AU;1;1;243;1;2
15148;25892;2019;93;United Kingdom;SG;1;1;29;2;3
15141;25879;2019;43;Finland;ID;1;2;332;2;4
15147;25890;2019;5;Singapore;AU;1;2;120;1;3
15146;25889;2019;43;Indonesia;ID;1;1;151;1;2
15145;25888;2019;43;Japan;ID;1;1;120;2;3
15144;25882;2019;93;Singapore;SG;1;1;212;1;2
15143;25881;2019;43;Japan;ID;1;1;304;2;3
15142;25880;2019;35;United Kingdom;GB;1;2;182;2;4
15121;25840;2019;43;Australia;ID;1;1;151;2;3
15119;25838;2019;43;Indonesia;ID;1;2;120;1;3
15083;25768;2019;81;Japan;PH;1;2;59;2;4
15092;25789;2019;39;Indonesia;HK;1;2;90;1;3
15098;25799;2019;43;Indonesia;ID;1;1;151;1;2
15097;25798;2019;43;Indonesia;ID;1;1;29;1;2
15096;25794;2019;43;Indonesia;ID;1;1;29;1;2
15095;25793;2019;81;South Korea;PH;1;1;59;2;3
15094;25792;2019;93;Australia;SG;1;2;90;2;4
15093;25791;2019;81;Japan;PH;1;1;363;2;3
15091;25785;2019;43;Indonesia;ID;1;2;29;1;3
15100;25803;2019;43;Singapore;ID;1;1;182;1;2
15090;25783;2019;43;Japan;ID;1;2;29;2;4
15089;25781;2019;103;USA;US;1;1;151;2;3
15088;25781;2019;103;France;US;1;2;182;2;4
15087;25777;2019;56;Philippines;KR;1;1;59;1;2
15086;25775;2019;93;USA;SG;1;1;59;2;3
15084;25768;2019;81;Singapore;PH;1;2;363;1;3
15099;25802;2019;43;Indonesia;ID;1;2;182;1;3
15102;25808;2019;43;Indonesia;ID;1;2;29;1;3
15118;25835;2019;43;Indonesia;ID;1;2;304;1;3
15111;25823;2019;43;Indonesia;ID;1;2;29;1;3
15117;25832;2019;43;Indonesia;ID;1;2;29;1;3
15116;25830;2019;16;Indonesia;CA;1;2;120;1;3
15115;25829;2019;43;Indonesia;ID;1;1;151;1;2
15114;25828;2019;43;Singapore;ID;1;1;273;1;2
15113;25827;2019;43;Indonesia;ID;1;2;151;1;3
15112;25824;2019;43;France;ID;1;1;120;2;3
15110;25822;2019;43;Japan;ID;1;1;59;2;3
15103;25812;2019;81;Philippines;PH;1;1;29;1;2
15109;25818;2019;93;South Korea;SG;1;1;120;2;3
15108;25817;2019;43;Japan;ID;1;1;243;2;3
15107;25816;2019;93;Japan;SG;1;1;59;2;3
15106;25815;2019;81;Japan;PH;1;1;59;2;3
15105;25814;2019;43;Indonesia;ID;1;1;29;1;2
15104;25813;2019;43;Japan;ID;1;1;90;2;3
14704;25136;2019;81;Georgia;PH;1;1;120;2;3
14703;25134;2019;81;Japan;PH;1;2;332;2;4
14702;25132;2019;43;Indonesia;ID;1;1;29;1;2
14282;24431;2019;81;Australia;PH;1;1;120;2;3
14288;24438;2019;43;Indonesia;ID;1;1;90;1;2
14287;24437;2019;81;Japan;PH;1;1;304;2;3
14286;24437;2019;81;Australia;PH;1;2;59;2;4
14285;24436;2019;81;France;PH;1;2;29;2;4
14284;24433;2019;56;Indonesia;KR;1;1;120;1;2
14283;24432;2019;43;Indonesia;ID;1;2;59;1;3
14281;24430;2019;81;Japan;PH;1;2;29;2;4
14291;24446;2019;43;Indonesia;ID;1;2;304;1;3
14280;24429;2019;43;Indonesia;ID;1;1;90;1;2
14279;24428;2019;43;United Kingdom;ID;1;2;151;2;4
14278;24427;2019;43;Indonesia;ID;1;1;29;1;2
14277;24425;2019;43;Japan;ID;1;2;151;2;4
14276;24423;2019;103;USA;US;1;2;90;2;4
14275;24421;2019;43;Indonesia;ID;1;2;90;1;3
14289;24444;2019;43;Indonesia;ID;1;1;59;1;2
14292;24446;2019;43;Japan;ID;1;2;332;2;4
14273;24418;2019;43;Singapore;ID;1;1;90;1;2
14301;24464;2019;43;Indonesia;ID;1;1;151;1;2
14308;24473;2019;43;Indonesia;ID;1;1;59;1;2
14307;24471;2019;81;USA;PH;1;1;182;2;3
14306;24470;2019;103;Philippines;US;1;2;59;1;3
14305;24468;2019;81;USA;PH;1;2;243;2;4
14303;24467;2019;103;Philippines;US;1;2;90;1;3
14302;24466;2019;72;Indonesia;MY;1;1;90;1;2
14300;24463;2019;35;United Kingdom;GB;1;1;59;2;3
14293;24447;2019;43;Japan;ID;1;2;29;2;4
14299;24462;2019;81;South Korea;PH;1;1;243;2;3
14298;24459;2019;74;Italy;NL;1;1;243;2;3
14297;24453;2019;43;Indonesia;ID;1;1;151;1;2
14296;24452;2019;43;Thailand;ID;1;1;273;2;3
14295;24450;2019;81;Japan;PH;1;2;273;2;4
14294;24448;2019;81;Hong Kong;PH;1;1;120;2;3
14274;24419;2019;43;Indonesia;ID;1;2;151;1;3
14272;24418;2019;43;Indonesia;ID;1;2;29;1;3
14310;24478;2019;43;Indonesia;ID;1;1;59;1;2
14245;24381;2019;43;Singapore;ID;1;2;59;1;3
14251;24388;2019;43;Indonesia;ID;1;2;120;1;3
14250;24387;2019;43;Indonesia;ID;1;2;29;1;3
14249;24386;2019;93;Thailand;SG;1;2;29;2;4
14248;24385;2019;43;Indonesia;ID;1;2;120;1;3
14247;24384;2019;5;Japan;AU;1;2;90;2;4
14246;24382;2019;43;Indonesia;ID;1;1;90;1;2
14244;24380;2019;43;Singapore;ID;1;2;273;1;3
14253;24391;2019;103;Philippines;US;1;2;90;1;3
14243;24379;2019;43;Indonesia;ID;1;2;29;1;3
14242;24377;2019;43;Indonesia;ID;1;1;151;1;2
14241;24374;2019;43;Indonesia;ID;1;1;59;1;2
14240;24372;2019;43;Indonesia;ID;1;1;29;1;2
14239;24371;2019;43;Indonesia;ID;1;1;151;1;2
14238;24370;2019;43;Indonesia;ID;1;2;182;1;3
14252;24389;2019;43;Indonesia;ID;1;1;212;1;2
14254;24391;2019;103;USA;US;1;2;182;2;4
14271;24416;2019;5;Indonesia;AU;1;2;120;1;3
14264;24406;2019;43;Japan;ID;1;2;304;2;4
14270;24415;2019;81;South Korea;PH;1;2;29;2;4
14269;24414;2019;16;Greece;CA;1;1;273;2;3
14268;24413;2019;43;Singapore;ID;1;1;59;1;2
14267;24411;2019;5;Japan;AU;1;2;90;2;4
14266;24410;2019;43;Indonesia;ID;1;2;151;1;3
14265;24409;2019;43;Indonesia;ID;1;1;151;1;2
14262;24400;2019;43;Indonesia;ID;1;2;29;1;3
14255;24392;2019;43;Japan;ID;1;2;90;2;4
14261;24399;2019;43;Indonesia;ID;1;2;120;1;3
14260;24398;2019;43;Indonesia;ID;1;2;151;1;3
14259;24397;2019;43;Indonesia;ID;1;2;212;1;3
14258;24396;2019;43;Indonesia;ID;1;1;243;1;2
14257;24395;2019;43;Singapore;ID;1;2;90;1;3
14256;24394;2019;43;Japan;ID;1;2;29;2;4
14309;24474;2019;43;Japan;ID;1;1;29;2;3
14311;24480;2019;43;Singapore;ID;1;2;304;1;3
14236;24367;2019;43;Indonesia;ID;1;1;151;1;2
14365;24572;2019;43;USA;ID;1;1;90;2;3
14373;24587;2019;81;Indonesia;PH;1;2;120;1;3
14372;24585;2019;43;Australia;ID;1;2;29;2;4
14371;24584;2019;103;USA;US;1;1;90;2;3
14369;24580;2019;81;Philippines;PH;1;1;59;1;2
14368;24577;2019;43;Australia;ID;1;1;59;2;3
14367;24576;2019;43;Indonesia;ID;1;2;90;1;3
14363;24570;2019;43;Indonesia;ID;1;1;151;1;2
14375;24590;2019;35;Netherlands;GB;1;1;29;2;3
14362;24569;2019;43;Singapore;ID;1;2;29;1;3
14361;24567;2019;43;Indonesia;ID;1;2;273;1;3
14360;24562;2019;43;Indonesia;ID;1;1;90;1;2
14359;24561;2019;43;Indonesia;ID;1;2;29;1;3
14358;24560;2019;43;Indonesia;ID;1;2;29;1;3
14356;24558;2019;43;Indonesia;ID;1;1;212;1;2
14374;24588;2019;91;Mauritius;SA;1;1;243;2;3
14376;24590;2019;35;USA;GB;1;1;29;2;3
14353;24552;2019;43;Singapore;ID;1;2;90;1;3
14385;24602;2019;43;Indonesia;ID;1;1;120;1;2
14391;24614;2019;43;Indonesia;ID;1;2;120;1;3
14390;24607;2019;43;Australia;ID;1;1;151;2;3
14389;24606;2019;43;Indonesia;ID;1;2;29;1;3
14388;24605;2019;43;Singapore;ID;1;1;59;1;2
14387;24604;2019;43;Australia;ID;1;2;243;2;4
14386;24603;2019;39;China;HK;1;2;212;2;4
14384;24601;2019;81;Japan;PH;1;1;29;2;3
14377;24591;2019;81;United Kingdom;PH;1;1;182;2;3
14383;24601;2019;81;France;PH;1;1;243;2;3
14382;24600;2019;103;Japan;US;1;2;59;2;4
14381;24597;2019;43;Indonesia;ID;1;2;90;1;3
14380;24596;2019;103;USA;US;1;1;243;2;3
14379;24596;2019;103;France;US;1;1;273;2;3
14378;24592;2019;81;Philippines;PH;1;2;29;1;3
14355;24556;2019;43;Indonesia;ID;1;1;29;1;2
14352;24550;2019;43;Indonesia;ID;1;2;29;1;3
14312;24483;2019;81;Japan;PH;1;2;29;2;4
14322;24494;2019;43;Indonesia;ID;1;1;151;1;2
14328;24509;2019;43;France;ID;1;2;59;2;4
14327;24507;2019;43;Indonesia;ID;1;2;29;1;3
14326;24506;2019;81;Japan;PH;1;2;29;2;4
14325;24505;2019;81;France;PH;1;2;29;2;4
14324;24501;2019;43;Czech Republic;ID;1;1;29;2;3
14323;24496;2019;43;Indonesia;ID;1;2;29;1;3
14321;24491;2019;43;France;ID;1;2;59;2;4
14331;24511;2019;81;Italy;PH;1;1;59;2;3
14320;24490;2019;43;Italy;ID;1;1;243;2;3
14318;24488;2019;43;South Korea;ID;1;1;29;2;3
14317;24487;2019;43;South Korea;ID;1;1;90;2;3
14316;24487;2019;43;Malaysia;ID;1;1;151;2;3
14315;24485;2019;43;Indonesia;ID;1;2;29;1;3
14314;24484;2019;43;Italy;ID;1;1;273;2;3
14329;24510;2019;103;Canada;US;1;1;151;2;3
14333;24515;2019;43;South Korea;ID;1;1;59;2;3
14351;24545;2019;43;Indonesia;ID;1;1;90;1;2
14344;24533;2019;81;Japan;PH;1;1;29;2;3
14350;24543;2019;43;Indonesia;ID;1;2;29;1;3
14349;24542;2019;43;Netherlands;ID;1;1;273;2;3
14348;24541;2019;43;Singapore;ID;1;2;182;1;3
14347;24540;2019;43;Indonesia;ID;1;1;151;1;2
14346;24535;2019;43;United Kingdom;ID;1;1;273;2;3
14345;24534;2019;43;Indonesia;ID;1;2;29;1;3
14343;24532;2019;81;Singapore;PH;1;2;59;1;3
14334;24521;2019;43;Indonesia;ID;1;2;29;1;3
14342;24531;2019;25;Indonesia;DK;1;1;212;1;2
14341;24530;2019;81;USA;PH;1;1;90;2;3
9743;16725;2019;81;USA;PH;1;2;90;2;4
14339;24527;2019;43;Indonesia;ID;1;2;363;1;3
14338;24526;2019;81;Malaysia;PH;1;2;59;2;4
14337;24525;2019;43;Indonesia;ID;1;2;59;1;3
14237;24369;2019;43;Indonesia;ID;1;2;29;1;3
14235;24360;2019;43;Singapore;ID;1;2;212;1;3
14393;24626;2019;43;Thailand;ID;1;1;29;2;3
14132;24204;2019;103;France;US;1;1;29;2;3
14138;24215;2019;81;Australia;PH;1;1;120;2;3
14137;24212;2019;43;Indonesia;ID;1;2;120;1;3
14136;24211;2019;43;Indonesia;ID;1;2;29;1;3
14135;24210;2019;43;Indonesia;ID;1;2;29;1;3
14134;24208;2019;43;Japan;ID;1;2;29;2;4
14133;24205;2019;81;Philippines;PH;1;1;243;1;2
14131;24203;2019;43;Japan;ID;1;2;59;2;4
14140;24216;2019;5;Italy;AU;1;2;29;2;4
14130;24202;2019;43;Indonesia;ID;1;1;243;1;2
14129;24200;2019;81;Philippines;PH;1;1;59;1;2
14128;24199;2019;43;South Korea;ID;1;1;243;2;3
14127;24192;2019;81;Philippines;PH;1;2;29;1;3
14126;24191;2019;93;Japan;SG;1;1;59;2;3
14125;24190;2019;43;United Kingdom;ID;1;1;304;2;3
14139;24215;2019;81;Philippines;PH;1;2;29;1;3
14141;24217;2019;43;Indonesia;ID;1;1;29;1;2
14123;24188;2019;43;Indonesia;ID;1;1;120;1;2
14150;24240;2019;93;Germany;SG;1;1;151;2;3
14156;24246;2019;81;France;PH;1;1;273;2;3
14155;24245;2019;39;Japan;HK;1;1;29;2;3
14154;24244;2019;72;United Arab Emirates;MY;1;1;120;2;3
14153;24244;2019;72;Singapore;MY;1;2;59;1;3
14152;24242;2019;103;Peru;US;1;1;59;2;3
14151;24241;2019;43;Denmark;ID;1;2;243;2;4
14149;24239;2019;43;Indonesia;ID;1;2;212;1;3
14142;24219;2019;43;Singapore;ID;1;2;90;1;3
14148;24235;2019;43;Indonesia;ID;1;1;59;1;2
14147;24233;2019;43;Indonesia;ID;1;1;151;1;2
14146;24232;2019;43;Japan;ID;1;1;273;2;3
14145;24229;2019;43;Indonesia;ID;1;2;332;1;3
14144;24224;2019;81;Singapore;PH;1;2;120;1;3
14143;24222;2019;43;Indonesia;ID;1;1;151;1;2
14124;24188;2019;43;Philippines;ID;1;1;304;1;2
14122;24187;2019;81;Canada;PH;1;1;29;2;3
14158;24248;2019;93;South Korea;SG;1;1;29;2;3
14096;24148;2019;103;France;US;1;1;59;2;3
14102;24156;2019;53;Japan;JP;1;1;59;2;3
14101;24155;2019;43;France;ID;1;2;29;2;4
14100;24154;2019;93;Japan;SG;1;1;90;2;3
14099;24153;2019;93;Finland;SG;1;1;59;2;3
14098;24152;2019;72;United Kingdom;MY;1;1;332;2;3
14097;24151;2019;81;Philippines;PH;1;1;332;1;2
14095;24147;2019;43;Indonesia;ID;1;1;59;1;2
14104;24158;2019;93;USA;SG;1;1;243;2;3
14094;24145;2019;56;Japan;KR;1;1;29;2;3
14093;24144;2019;81;Turkey;PH;1;1;182;2;3
14092;24142;2019;43;Japan;ID;1;2;59;2;4
14091;24140;2019;103;Singapore;US;1;2;59;1;3
14090;24139;2019;81;USA;PH;1;1;90;2;3
14089;24136;2019;43;Indonesia;ID;1;1;90;1;2
14103;24158;2019;93;Japan;SG;1;1;304;2;3
14105;24159;2019;97;Hong Kong;TH;1;1;182;2;3
14121;24186;2019;43;Indonesia;ID;1;2;29;1;3
14114;24171;2019;43;Malaysia;ID;1;1;304;2;3
14120;24184;2019;81;Philippines;PH;1;1;59;1;2
14119;24183;2019;16;Indonesia;CA;1;2;120;1;3
14118;24180;2019;43;Japan;ID;1;2;304;2;4
14117;24180;2019;43;Australia;ID;1;1;182;2;3
14116;24179;2019;81;USA;PH;1;1;304;2;3
14115;24177;2019;43;Australia;ID;1;1;332;2;3
14113;24170;2019;103;Singapore;US;1;2;59;1;3
14106;24159;2019;97;South Korea;TH;1;1;90;2;3
14112;24167;2019;81;Philippines;PH;1;2;182;1;3
14111;24166;2019;43;South Korea;ID;1;2;151;2;4
14110;24165;2019;43;Singapore;ID;1;1;243;1;2
14109;24164;2019;43;Indonesia;ID;1;1;29;1;2
14108;24163;2019;104;Singapore;VN;1;1;90;1;2
14107;24161;2019;93;Japan;SG;1;1;243;2;3
14157;24247;2019;93;Singapore;SG;1;2;59;1;3
14159;24252;2019;12;Australia;BN;1;2;90;2;4
14234;24359;2019;43;United Kingdom;ID;1;1;243;2;3
14207;24325;2019;103;USA;US;1;1;120;2;3
14213;24333;2019;103;France;US;1;1;120;2;3
14212;24332;2019;103;USA;US;1;1;90;2;3
14211;24331;2019;43;USA;ID;1;2;29;2;4
14210;24330;2019;43;France;ID;1;1;29;2;3
14209;24329;2019;43;USA;ID;1;1;243;2;3
14208;24327;2019;43;Indonesia;ID;1;1;29;1;2
14206;24324;2019;43;Malaysia;ID;1;2;120;2;4
14215;24335;2019;39;Japan;HK;1;2;243;2;4
14205;24323;2019;43;Indonesia;ID;1;2;29;1;3
14204;24322;2019;43;Indonesia;ID;1;1;182;1;2
14203;24321;2019;43;Indonesia;ID;1;1;59;1;2
14201;24319;2019;43;Indonesia;ID;1;2;332;1;3
14200;24316;2019;81;Philippines;PH;1;2;59;1;3
14199;24316;2019;81;Indonesia;PH;1;1;243;1;2
14214;24334;2019;93;Singapore;SG;1;2;29;1;3
14216;24336;2019;81;Singapore;PH;1;1;273;1;2
14197;24313;2019;43;Indonesia;ID;1;1;212;1;2
14226;24346;2019;43;Indonesia;ID;1;2;59;1;3
14233;24358;2019;43;Indonesia;ID;1;2;29;1;3
14231;24357;2019;81;Philippines;PH;1;2;59;1;3
14230;24356;2019;43;Indonesia;ID;1;2;182;1;3
14229;24354;2019;43;Japan;ID;1;1;120;2;3
14228;24349;2019;103;South Korea;US;1;2;120;2;4
14227;24348;2019;43;Singapore;ID;1;2;59;1;3
14225;24346;2019;43;Hong Kong;ID;1;2;29;2;4
14218;24338;2019;72;Japan;MY;1;2;59;2;4
14224;24345;2019;81;Hong Kong;PH;1;2;90;2;4
14223;24344;2019;43;Japan;ID;1;1;120;2;3
14222;24343;2019;93;Singapore;SG;1;2;59;1;3
14221;24342;2019;5;Indonesia;AU;1;1;59;1;2
14220;24341;2019;103;Philippines;US;1;2;29;1;3
14219;24340;2019;81;Japan;PH;1;2;90;2;4
14198;24314;2019;43;United Kingdom;ID;1;1;29;2;3
14196;24311;2019;72;Japan;MY;1;1;120;2;3
14160;24253;2019;103;Indonesia;US;1;2;151;1;3
14168;24265;2019;43;Indonesia;ID;1;1;243;1;2
14174;24273;2019;43;South Korea;ID;1;2;363;2;4
14173;24271;2019;81;Greece;PH;1;2;182;2;4
14172;24270;2019;103;USA;US;1;1;59;2;3
14171;24267;2019;93;Singapore;SG;1;2;90;1;3
14170;24266;2019;93;Japan;SG;1;2;29;2;4
14169;24266;2019;93;Indonesia;SG;1;2;120;1;3
14167;24264;2019;72;South Korea;MY;1;2;90;2;4
14176;24279;2019;81;Japan;PH;1;1;29;2;3
14166;24263;2019;43;Indonesia;ID;1;1;212;1;2
14165;24262;2019;39;Singapore;HK;1;2;59;1;3
14164;24260;2019;81;South Korea;PH;1;2;29;2;4
14163;24259;2019;103;France;US;1;2;332;2;4
14162;24258;2019;43;Indonesia;ID;1;1;59;1;2
14161;24257;2019;93;Singapore;SG;1;1;90;1;2
14175;24274;2019;43;Australia;ID;1;1;59;2;3
14177;24284;2019;81;South Korea;PH;1;1;59;2;3
14195;24311;2019;72;Indonesia;MY;1;1;120;1;2
14187;24299;2019;103;Philippines;US;1;2;29;1;3
14194;24310;2019;35;France;GB;1;1;59;2;3
14193;24304;2019;43;Switzerland;ID;1;1;182;2;3
14192;24303;2019;81;USA;PH;1;2;273;2;4
14191;24303;2019;81;Philippines;PH;1;2;29;1;3
14190;24303;2019;81;Australia;PH;1;1;120;2;3
14188;24300;2019;35;USA;GB;1;1;29;2;3
14185;24293;2019;81;Thailand;PH;1;1;29;2;3
14178;24286;2019;24;Indonesia;DE;1;2;59;1;3
14184;24293;2019;81;Japan;PH;1;1;363;2;3
14183;24292;2019;81;Philippines;PH;1;2;29;1;3
14182;24291;2019;43;Indonesia;ID;1;2;29;1;3
14181;24289;2019;72;Australia;MY;1;2;29;2;4
14180;24288;2019;81;USA;PH;1;2;332;2;4
14179;24288;2019;81;Germany;PH;1;1;151;2;3
14392;24624;2019;103;USA;US;1;1;29;2;3
14394;24627;2019;43;Indonesia;ID;1;1;182;1;2
14701;25131;2019;81;Australia;PH;1;1;273;2;3
14596;24955;2019;93;Indonesia;SG;1;2;120;1;3
14602;24969;2019;81;Japan;PH;1;2;212;2;4
14601;24966;2019;87;Japan;QA;1;1;273;2;3
14600;24963;2019;103;USA;US;1;2;59;2;4
14599;24962;2019;81;USA;PH;1;1;29;2;3
14598;24957;2019;43;Germany;ID;1;2;304;2;4
14597;24956;2019;43;Indonesia;ID;1;2;29;1;3
14595;24953;2019;43;Indonesia;ID;1;2;29;1;3
14604;24972;2019;43;Indonesia;ID;1;1;332;1;2
14593;24948;2019;43;Japan;ID;1;1;363;2;3
14592;24946;2019;43;Indonesia;ID;1;2;29;1;3
14591;24944;2019;43;Indonesia;ID;1;2;29;1;3
14590;24942;2019;43;Indonesia;ID;1;1;151;1;2
14589;24940;2019;43;Indonesia;ID;1;1;29;1;2
14588;24937;2019;43;Indonesia;ID;1;1;151;1;2
14603;24971;2019;81;United Arab Emirates;PH;1;1;59;2;3
14606;24978;2019;43;Indonesia;ID;1;1;59;1;2
14586;24934;2019;43;Indonesia;ID;1;2;29;1;3
14615;24994;2019;43;Indonesia;ID;1;1;59;1;2
14621;25002;2019;43;Indonesia;ID;1;1;90;1;2
14620;25001;2019;43;France;ID;1;2;363;2;4
14619;25000;2019;43;United Kingdom;ID;1;2;273;2;4
14618;24999;2019;43;Indonesia;ID;1;1;90;1;2
14617;24997;2019;43;Thailand;ID;1;1;212;2;3
14616;24995;2019;43;United Kingdom;ID;1;2;59;2;4
14614;24993;2019;43;Indonesia;ID;1;2;212;1;3
14607;24979;2019;43;Singapore;ID;1;1;29;1;2
14613;24992;2019;43;Indonesia;ID;1;2;29;1;3
14612;24991;2019;43;Indonesia;ID;1;2;29;1;3
14611;24986;2019;43;Indonesia;ID;1;2;29;1;3
14610;24984;2019;43;Japan;ID;1;1;363;2;3
14609;24983;2019;43;Indonesia;ID;1;2;29;1;3
14608;24980;2019;43;South Korea;ID;1;1;363;2;3
14587;24935;2019;43;France;ID;1;2;29;2;4
14585;24933;2019;43;Indonesia;ID;1;2;29;1;3
14624;25005;2019;103;France;US;1;1;29;2;3
14557;24892;2019;43;Japan;ID;1;2;29;2;4
14563;24899;2019;43;USA;ID;1;1;243;2;3
14562;24899;2019;43;Canada;ID;1;1;243;2;3
14561;24898;2019;43;Japan;ID;1;2;212;2;4
14560;24897;2019;43;Indonesia;ID;1;1;29;1;2
14559;24895;2019;43;Japan;ID;1;1;363;2;3
14558;24894;2019;81;Japan;PH;1;2;332;2;4
14556;24891;2019;43;Indonesia;ID;1;1;59;1;2
14565;24901;2019;43;Indonesia;ID;1;1;332;1;2
14555;24888;2019;103;Canada;US;1;1;243;2;3
14554;24885;2019;81;Philippines;PH;1;1;90;1;2
14553;24884;2019;81;Indonesia;PH;1;2;212;1;3
14552;24883;2019;43;Singapore;ID;1;1;182;1;2
14551;24880;2019;93;New Zealand;SG;1;1;120;2;3
14550;24879;2019;72;Australia;MY;1;1;182;2;3
14564;24900;2019;43;Japan;ID;1;1;90;2;3
14566;24903;2019;43;Japan;ID;1;2;332;2;4
14584;24932;2019;43;Indonesia;ID;1;1;59;1;2
14576;24920;2019;43;Japan;ID;1;2;304;2;4
14583;24931;2019;43;Japan;ID;1;1;304;2;3
14581;24930;2019;43;Australia;ID;1;1;59;2;3
14580;24929;2019;43;France;ID;1;1;59;2;3
14579;24926;2019;43;Japan;ID;1;1;90;2;3
14578;24924;2019;93;Indonesia;SG;1;2;182;1;3
14577;24921;2019;43;Indonesia;ID;1;2;151;1;3
14575;24915;2019;93;Australia;SG;1;1;120;2;3
14567;24904;2019;43;Indonesia;ID;1;1;59;1;2
14574;24913;2019;81;USA;PH;1;1;151;2;3
14573;24913;2019;81;Portugal;PH;1;1;212;2;3
14572;24911;2019;81;South Korea;PH;1;1;120;2;3
14571;24910;2019;43;Indonesia;ID;1;2;29;1;3
14570;24909;2019;43;Japan;ID;1;2;273;2;4
14569;24908;2019;43;Indonesia;ID;1;2;29;1;3
14622;25003;2019;43;Indonesia;ID;1;1;151;1;2
14625;25009;2019;35;USA;GB;1;1;59;2;3
14547;24874;2019;43;Canada;ID;1;1;59;2;3
14674;25098;2019;43;Indonesia;ID;1;2;29;1;3
14681;25106;2019;43;Indonesia;ID;1;1;59;1;2
14680;25103;2019;43;Singapore;ID;1;1;243;1;2
14679;25100;2019;43;Japan;ID;1;2;59;2;4
14677;25099;2019;81;Hong Kong;PH;1;1;332;2;3
14676;25099;2019;81;France;PH;1;1;243;2;3
14675;25099;2019;81;Australia;PH;1;1;273;2;3
14673;25095;2019;103;Canada;US;1;1;182;2;3
14683;25110;2019;43;Netherlands;ID;1;1;120;2;3
14672;25094;2019;103;France;US;1;1;243;2;3
14671;25093;2019;43;Indonesia;ID;1;1;59;1;2
14670;25091;2019;43;Indonesia;ID;1;1;151;1;2
14669;25089;2019;43;Indonesia;ID;1;1;243;1;2
14668;25088;2019;43;Indonesia;ID;1;1;29;1;2
14667;25086;2019;81;Hong Kong;PH;1;2;59;2;4
14682;25109;2019;43;Indonesia;ID;1;1;29;1;2
14684;25112;2019;43;Indonesia;ID;1;1;151;1;2
14665;25081;2019;43;Indonesia;ID;1;2;29;1;3
14694;25124;2019;103;Greece;US;1;1;273;2;3
14700;25130;2019;43;South Korea;ID;1;2;29;2;4
14699;25129;2019;81;France;PH;1;1;59;2;3
14698;25128;2019;43;Indonesia;ID;1;1;29;1;2
14697;25127;2019;43;Japan;ID;1;2;29;2;4
14696;25126;2019;103;USA;US;1;1;120;2;3
14695;25125;2019;71;USA;MX;1;1;59;2;3
14693;25124;2019;103;France;US;1;1;90;2;3
14685;25116;2019;43;Thailand;ID;1;1;120;2;3
14691;25122;2019;81;South Korea;PH;1;1;151;2;3
14690;25120;2019;103;France;US;1;2;212;2;4
14689;25119;2019;81;South Korea;PH;1;2;59;2;4
14688;25119;2019;81;Philippines;PH;1;2;120;1;3
14687;25119;2019;81;Malaysia;PH;1;1;273;2;3
14686;25118;2019;81;Japan;PH;1;2;363;2;4
14666;25083;2019;43;Indonesia;ID;1;2;304;1;3
14664;25079;2019;81;Hong Kong;PH;1;2;29;2;4
14628;25018;2019;81;Philippines;PH;1;1;59;1;2
14636;25036;2019;81;USA;PH;1;1;243;2;3
14643;25044;2019;43;Japan;ID;1;1;273;2;3
14642;25043;2019;81;USA;PH;1;2;29;2;4
14641;25042;2019;43;Macau;ID;1;2;212;2;4
14639;25041;2019;81;France;PH;1;2;363;2;4
14638;25040;2019;81;Italy;PH;1;2;29;2;4
